conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maschinelles Lernen,released,knowledge,cross-sector,,"Die Prinzipien, Methoden und Algorithmen des maschinellen Lernens, einem Teilbereich der künstlichen Intelligenz. Gängige Modelle des maschinellen Lernens wie überwachte oder unüberwachte Modelle, halbüberwachte Modelle und Modelle des Verstärkungslernens.
	",http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2 | http://data.europa.eu/esco/isced-f/0619,Grundlagen der künstlichen Intelligenz | Informations- und Kommunikationstechnologien – nirgendwo sonst klassifiziert
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a33cec3-4b44-471a-8864-5cc8567a8b1f,CADD-Software,released,knowledge,cross-sector,,"Das computerunterstützte Konstruieren und technische Zeichen (Computer-Aided Design and Drafting, CADD) ist der Einsatz von Computertechnologie für Konstruktion und Konstruktionsunterlagen. Die CAD-Software ersetzt das manuelle Zeichnen durch einen automatisierten Prozess.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1,Entwicklung und Analyse von Software und Anwendungen | CAD-Software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3af687cb-8c7a-46ea-a730-32dbaed040c6,Oracle Data Integrator,released,knowledge,sector-specific,,"Das Computerprogramm Oracle Data Integrator ist ein Werkzeug für die Integration von Informationen aus mehreren Anwendungen, die von Organisationen erstellt und gepflegt werden, in eine konsistente und transparente Datenstruktur, die von dem Softwareunternehmen Oracle entwickelt wurde.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,Werkzeuge für Extraktion Transformation und Laden von Daten | Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba,Softwaredesign entwickeln,released,skill/competence,sector-specific,Softwaredesign erstellen | Software entwerfen | Software-Design entwickeln | Anwendungen entwerfen | Anwendungsdesign entwickeln | Softwaredesigns entwickeln,"Umsetzung diverser Anforderungen in ein klares, strukturiertes Softwaredesign.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,Entwickeln von IKT-Systemen oder -Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3be6b84a-fa78-42b9-a8df-150cdb40b9d7,IKT-Qualitätspolitik,released,knowledge,sector-specific,,"Die Qualitätspolitik der Organisation und ihre Ziele, das akzeptable Qualitätsniveau und die Methoden zu seiner Messung, die rechtlichen Aspekte und die Aufgaben bestimmter Abteilungen, um die Qualität zu gewährleisten.",http://data.europa.eu/esco/isced-f/0413,Management und Verwaltung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3be79ccc-a455-49b9-8c65-55c50071ba5b,Grundsätze der Distributed-Ledger-Technologie,released,knowledge,sector-specific,,"Die Theorien, angewandten Prinzipien, Architekturen und Systeme der Distributed-Ledger-Technologie, wie Dezentralisierung, Konsensmechanismen, intelligente Verträge, Vertrauen usw.
   ",http://data.europa.eu/esco/isced-f/0619,Informations- und Kommunikationstechnologien – nirgendwo sonst klassifiziert
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c134a08-521f-489d-9ff0-d84fcdc963eb,SCORM-Pakete erzeugen,released,skill/competence,sector-specific,,Erarbeitung von Bildungspaketen für E-Learning-Plattformen mit dem SCORM-Standard (Sharable Content Object Reference Model).,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,Entwicklung von Schulungsprogrammen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c1af34b-4562-4c39-a30e-0812b84a147e,spezialisierte Designsoftware verwenden,released,skill/competence,cross-sector,,Entwicklung neuer Designs mittels Spezialsoftware.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,Nutzung computergestützter Tools zum Konstruieren und Zeichnen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c4c3fa1-d638-42df-8e98-2a38021da6f9,Datenerhaltungssoftware verwenden,released,skill/competence,cross-sector,Datenerhaltungs-Software verwenden | digitale Beweismittel erhalten | Software für die Beweissicherung verwenden | Datenerhaltungssoftwares verwenden | digitale Beweismittel sichern | Software zur Beweisdatensicherung verwenden,Nutzung spezieller Anwendungen und Software zur Erfassung und Speicherung digitaler Informationen.,http://data.europa.eu/esco/skill/c95c29fe-3971-46b7-80e9-1f7e75ba99b3 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/bc0b0b5d-f6be-405a-b224-b6902a4dbe97,"spezielle Datenanalysesoftware nutzen | Verwaltung, Sammlung und Speicherung digitaler Daten | digitale Daten und Systeme speichern | digitale Identität verwalten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c6fe585-7d12-4315-b579-e30c042088ce,rechnergestützte Entwicklungssysteme einsetzen,released,skill/competence,cross-sector,,Einsatz von Software für die rechnergestützte Entwicklung zur Durchführung von Stresstests bei Konstruktionsentwürfen.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,Nutzung computergestützter Tools zum Konstruieren und Zeichnen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c748b49-fe85-42f6-b62d-b877bc8edb29,Himmelskörper beobachten,released,skill/competence,sector-specific,,"Studie der relativen Positionen und Bewegungen von Sternen und Planeten durch Verwendung und Auswertung von Daten, die mit spezieller Software gewonnen werden oder aus Veröffentlichungen wie Ephemeris stammen.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,Analyse wissenschaftlicher und medizinischer Daten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c7d58c9-125e-4d8d-9102-b8022c54d0b5,maritime Kommunikationsgeräte bedienen,released,skill/competence,sector-specific,,Bedienung und Wartung von Geräten für die maritime Kommunikation; Durchführung regelmäßiger Inspektionen der Kommunikationsausrüstung.,http://data.europa.eu/esco/skill/b1a1947a-fdb3-4d09-babb-6f418930c8b8 | http://data.europa.eu/esco/skill/52c01fa8-ac34-4f81-97a8-55dcdc8645d1 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,Sicherheitsnormen für die Seeschifffahrt verwalten | Kommunikation im Seefahrtmanagement vereinfachen | Bedienen von Kommunikationsausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3cc1ee94-ab2c-4f35-8171-3cf4b5b664e4,digitales Compositing,released,knowledge,cross-sector,,"Das Verfahren und die Software für die digitale Zusammenfügung mehrerer Bilder, um ein einzelnes abschließendes Bild zu erhalten.",http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,released,knowledge,sector-specific,Client-side JavaScript | Mocha | Escript | JavaScript 1.7 | Live script | CSJS | JavaScript 1.6 | JavaScripts | Server-side JavaScript | Live Script,"Techniken und Grundsätze der Softwareentwicklung wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in JavaScript.",http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28 | http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,Webprogrammierung | Entwicklung und Analyse von Software und Anwendungen | Computerprogrammierung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,Entscheidungsunterstützungssysteme,released,knowledge,sector-specific,Entscheidungshilfesystem | Entscheidungsunterstützungsmatrix | Entscheidungsunterstützungssoftware | Decision Support Systems | DSS | Entscheidungsunterstützungssystem | Entscheidungsunterstützungswerkzeuge | EUS | Systeme zur Entscheidungsunterstützung,"IKT-Systeme, die zur Unterstützung von unternehmerischen oder organisatorischen Entscheidungsprozessen genutzt werden können.",http://data.europa.eu/esco/isced-f/0611,Computernutzung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,DB2,released,knowledge,sector-specific,,"Das Computerprogramm IBM DB2 ist ein Werkzeug zur Erstellung, Aktualisierung und Verwaltung von Datenbanken, das vom Softwareunternehmen IBM entwickelt wurde.",http://data.europa.eu/esco/isced-f/0612 | http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f,Design und Verwaltung von Datenbanken und Netzwerken | Datenbankmanagementsysteme
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425,Wahl der IKT-Lösung optimieren,released,skill/competence,sector-specific,,"Auswahl geeigneter Lösungen im IKT-Bereich unter Berücksichtigung der potenziellen Risiken, des Nutzens und der Gesamtwirkung.",http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,technische Probleme lösen | Schützen von IKT-Geräten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e,Microsoft Access,released,knowledge,sector-specific,,"Das Computerprogramm Access ist ein Werkzeug zur Erstellung, Aktualisierung und Verwaltung von Datenbanken, das vom Softwareunternehmen Microsoft entwickelt wurde.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0611,Datenbankmanagementsysteme | Computernutzung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d427a49-4f85-42cd-8a92-62d4a34f41a1,Dokumente archivieren,released,skill/competence,sector-specific,,Erstellung eines Archivsystems. Verfassen eines Dokumentverzeichnisses. Beschriftung von Dokumenten usw.,http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,Informationsmanagement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d957fb2-b8f4-4b4c-b955-23299c761ad5,webbasierte Schulungen konzipieren,released,skill/competence,cross-sector,,"Erstellung webbasierter Schulungen und Kurse mit dynamischen und statischen Online-Tools, um den Teilnehmern Lernergebnisse zu vermitteln. Mögliche Webtools sind Video-Streaming und Audio-Streaming, Live-Internetübertragungen, Informationsportale, Chatrooms und Webforen (Bulletin Boards).",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,Entwickeln von IKT-Systemen oder -Anwendungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3dc6fd8e-6ff7-432e-a262-04d487858efb,Hardwarekomponenten zusammenfügen,released,skill/competence,cross-sector,,"Zusammenstellung der erforderlichen Hardwarekomponenten, wie Hauptplatine, Prozessor (CPU), Festplatte, CD-Laufwerk, Netzteil, RAM, PCI-Karte, Maus, Tastatur, Kameras und andere notwendige Computerteile. Manuelle Montage der Komponenten mit Schraubendrehern oder Montagemaschinen, Anbringen der Verdrahtung.
   ",http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,Arbeiten mit Computern
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,IKT-Zugänglichkeitsnormen,released,knowledge,sector-specific,Richtlinien für barrierefreie Inhalte | WCAG | IKT-Zugänglichkeitsnormen und -grundsätze | IKT-Zugangsnormen | Zugänglichkeitsnormen für IKT | IKT-Zugänglichkeitsstandards | Normen für die IKT-Zugänglichkeit | Web Content Accessibility Guidelines,"Empfehlungen für die Verbesserung der Zugänglichkeit von IKT-Inhalten und -Anwendungen für mehr Menschen, vor allem Menschen mit Behinderungen wie Erblindung und Sehbeeinträchtigungen, Taubheit und Hörverlust und kognitiven Einschränkungen. Hierin enthalten sind Normen wie die Richtlinien für barrierefreie Webinhalte (Web Content Accessibility Guidelines, WCAG).",http://data.europa.eu/esco/isced-f/0611,Computernutzung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775,Dimensionsreduktion durchführen,released,skill/competence,cross-sector,Daten-Feature-Engineering | selbstorganisierende Karte | t-SNE | Extraktion von Datenmerkmalen | Auswahl von Datenmerkmalen | mehrdimensionale Skalierung | Kohonen,"Reduzieren der Anzahl der Variablen oder Merkmale für einen Datensatz in Algorithmen des maschinellen Lernens durch Methoden wie die Hauptkomponentenanalyse, Matrixfaktorisierung, Autoencoder-Methoden und andere.
	",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,Programmierung von Computersystemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e7516dc-0f7c-4686-8b2f-fade4e5d21be,3D-Texturierung,released,knowledge,sector-specific,,Verfahren zur Anwendung einer Oberflächenart auf ein 3D-Bild.,http://data.europa.eu/esco/isced-f/0211,Audiovisuelle Techniken und Medienproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e75d405-c3d1-4a66-9963-05a9397d68fb,Testverfahren für Leiterplatten,released,knowledge,cross-sector,Prüfverfahren für Platinen | Testverfahren für Platinen | Prüfverfahren für Leiterplatten,"Bei den Testverfahren für Leiterplatten handelt es sich um Verfahren, bei denen Leiterplattenkomponenten oder -systeme getestet werden, z. B. In-Circuit-Test (ICT), JTAG-Test (Joint Test Action Group-Test) und automatische optische Inspektion (Automated Optical Inspection, AOI).",http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,Data-Warehouse,released,knowledge,occupation-specific,DWH | DW | Datenlager,"Das Datenspeichersystem, in dem Daten analysiert und ausgewertet werden, z. B. ein Data-Mart.",http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,released,knowledge,sector-specific,,Bei der Computersprache XQuery handelt es sich um eine Abfragesprache für den Abruf von Informationen aus einer Datenbank und aus Dokumenten. XQuery wird von der Internationalen Organisation für Normung World Wide Web Consortium entwickelt.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,Entwicklung und Analyse von Software und Anwendungen | Abfragesprachen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3fb8b724-1d52-4d11-b8b8-1776f558d1f0,IKT-Hardwareplatzierung planen,released,skill/competence,occupation-specific,,"Beschreibung und Planung, wie Kabel und die angeschlossene Hardware im Gebäude verlegt/aufgestellt werden.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,Entwicklung betrieblicher Strategien und Verfahren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,IKT-Sicherheitsnormen,released,knowledge,sector-specific,IT-Sicherheitsnormen der ISO | ISO-Normen für IT-Sicherheit | IKT-Sicherheitsnorm | IKT-Sicherheitsgrundsätze | Normen für IKT-Sicherheit | Normen für die IKT-Sicherheit | IKT-Sicherheitsstandards | IT-Sicherheitsnormen | IKT-Sicherheitsrichtlinien,"Bewährte Verfahren und Leitlinien zur Sicherung von Systemen und Daten der Informations- und Kommunikationstechnologie (IKT). Normen wie die ISO 27000-Reihe bieten einen Rahmen für die Einführung wirksamer Sicherheitskontrollen, einschließlich Zugangskontrolle, Risikobewertung und Management von Sicherheitsvorfällen, sowie für die Einhaltung von Vorschriften durch eine Organisation.
	",http://data.europa.eu/esco/isced-f/0612,Design und Verwaltung von Datenbanken und Netzwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40001d93-8937-4859-89d5-2dca53290ff4,mithilfe digitaler Technologien teilen,released,skill/competence,cross-sector,,"Weitergabe von Daten, Informationen und digitalen Inhalten an andere durch geeignete digitale Technologien. Ansprechpartner, der sich mit Verweisen und Quellenangaben auskennt.",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143,Nutzung digitaler Tools für Zusammenarbeit und Produktivität | digitale Kommunikation und Zusammenarbeit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,released,knowledge,sector-specific,PERL | Perl Camel | Ponie | Perl golf,"Techniken und Grundsätze der Softwareentwicklung wie Analyse, Algorithmen, Programmierung, Testen und Kompilieren von Programmierparadigmen in Perl.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,Entwicklung und Analyse von Software und Anwendungen | Computerprogrammierung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/406117ad-e035-483f-bbd3-9f6c2d95e535,Online-Hilfe bereitstellen,released,skill/competence,occupation-specific,,Bereitstellung von unterstützenden Informationen für Nutzer mithilfe eines IKT-Systems zur Hilfestellung oder zur Anzeige von Informationen zu allgemeinen oder speziellen Themen oder Produkten.,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,andere unterweisen | Bereitstellung von Informationen sowie Unterstützung der Öffentlichkeit und der Kunden
